ProductID|Name|ProductNumber|MakeFlag|FinishedGoodsFlag|Color|SafetyStockLevel|ReorderPoint|StandardCost|ListPrice|Size|SizeUnitMeasureCode|WeightUnitMeasureCode|Weight|DaysToManufacture|ProductLine|Class|Style|ProductSubcategoryID|ProductModelID|SellStartDate|SellEndDate|DiscontinuedDate
926|LL Mountain Frame - Black, 48|FR-M21B-48|True|True|Black|500|375|136.7850|249.7900|48|CM |LB |3.00|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
927|LL Mountain Frame - Black, 52|FR-M21B-52|True|True|Black|500|375|136.7850|249.7900|52|CM |LB |3.04|1|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
928|LL Mountain Tire|TI-M267|False|True|\N|500|375|9.3463|24.9900|\N|\N|\N|\N|0|M |L |\N|37|85|2013-05-30 00:00:00.0000000|\N|\N
929|ML Mountain Tire|TI-M602|False|True|\N|500|375|11.2163|29.9900|\N|\N|\N|\N|0|M |M |\N|37|86|2013-05-30 00:00:00.0000000|\N|\N
930|HL Mountain Tire|TI-M823|False|True|\N|500|375|13.0900|35.0000|\N|\N|\N|\N|0|M |H |\N|37|87|2013-05-30 00:00:00.0000000|\N|\N
931|LL Road Tire|TI-R092|False|True|\N|500|375|8.0373|21.4900|\N|\N|\N|\N|0|R |L |\N|37|88|2013-05-30 00:00:00.0000000|\N|\N
932|ML Road Tire|TI-R628|False|True|\N|500|375|9.3463|24.9900|\N|\N|\N|\N|0|R |M |\N|37|89|2013-05-30 00:00:00.0000000|\N|\N
933|HL Road Tire|TI-R982|False|True|\N|500|375|12.1924|32.6000|\N|\N|\N|\N|0|R |H |\N|37|90|2013-05-30 00:00:00.0000000|\N|\N
934|Touring Tire|TI-T723|False|True|\N|500|375|10.8423|28.9900|\N|\N|\N|\N|0|T |\N|\N|37|91|2013-05-30 00:00:00.0000000|\N|\N
935|LL Mountain Pedal|PD-M282|False|True|Silver/Black|500|375|17.9776|40.4900|\N|\N|G  |218.00|1|M |L |\N|13|62|2013-05-30 00:00:00.0000000|\N|\N
936|ML Mountain Pedal|PD-M340|False|True|Silver/Black|500|375|27.5680|62.0900|\N|\N|G  |215.00|1|M |M |\N|13|63|2013-05-30 00:00:00.0000000|\N|\N
937|HL Mountain Pedal|PD-M562|False|True|Silver/Black|500|375|35.9596|80.9900|\N|\N|G  |185.00|1|M |H |\N|13|64|2013-05-30 00:00:00.0000000|\N|\N
938|LL Road Pedal|PD-R347|False|True|Silver/Black|500|375|17.9776|40.4900|\N|\N|G  |189.00|1|R |L |\N|13|68|2013-05-30 00:00:00.0000000|\N|\N
939|ML Road Pedal|PD-R563|False|True|Silver/Black|500|375|27.5680|62.0900|\N|\N|G  |168.00|1|R |M |\N|13|69|2013-05-30 00:00:00.0000000|\N|\N
940|HL Road Pedal|PD-R853|False|True|Silver/Black|500|375|35.9596|80.9900|\N|\N|G  |149.00|1|R |H |\N|13|70|2013-05-30 00:00:00.0000000|\N|\N
941|Touring Pedal|PD-T852|False|True|Silver/Black|500|375|35.9596|80.9900|\N|\N|\N|\N|1|T |\N|\N|13|53|2013-05-30 00:00:00.0000000|\N|\N
942|ML Mountain Frame-W - Silver, 38|FR-M63S-38|True|True|Silver|500|375|199.3757|364.0900|38|CM |LB |2.73|2|M |M |W |12|15|2013-05-30 00:00:00.0000000|\N|\N
943|LL Mountain Frame - Black, 40|FR-M21B-40|True|True|Black|500|375|136.7850|249.7900|40|CM |LB |2.88|2|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
944|LL Mountain Frame - Silver, 40|FR-M21S-40|True|True|Silver|500|375|144.5938|264.0500|40|CM |LB |2.88|2|M |L |U |12|8|2013-05-30 00:00:00.0000000|\N|\N
945|Front Derailleur|FD-2342|True|True|Silver|500|375|40.6216|91.4900|\N|\N|G  |88.00|1|\N|\N|\N|9|103|2013-05-30 00:00:00.0000000|\N|\N
946|LL Touring Handlebars|HB-T721|True|True|\N|500|375|20.4640|46.0900|\N|\N|\N|\N|1|T |L |\N|4|47|2013-05-30 00:00:00.0000000|\N|\N
947|HL Touring Handlebars|HB-T928|True|True|\N|500|375|40.6571|91.5700|\N|\N|\N|\N|1|T |H |\N|4|48|2013-05-30 00:00:00.0000000|\N|\N
948|Front Brakes|FB-9873|False|True|Silver|500|375|47.2860|106.5000|\N|\N|G  |317.00|1|\N|\N|\N|6|102|2013-05-30 00:00:00.0000000|\N|\N
949|LL Crankset|CS-4759|True|True|Black|500|375|77.9176|175.4900|\N|\N|G  |600.00|1|\N|L |\N|8|99|2013-05-30 00:00:00.0000000|\N|\N
950|ML Crankset|CS-6583|True|True|Black|500|375|113.8816|256.4900|\N|\N|G  |635.00|1|\N|M |\N|8|100|2013-05-30 00:00:00.0000000|\N|\N
951|HL Crankset|CS-9183|True|True|Black|500|375|179.8156|404.9900|\N|\N|G  |575.00|1|\N|H |\N|8|101|2013-05-30 00:00:00.0000000|\N|\N
952|Chain|CH-0234|False|True|Silver|500|375|8.9866|20.2400|\N|\N|\N|\N|1|\N|\N|\N|7|98|2013-05-30 00:00:00.0000000|\N|\N
953|Touring-2000 Blue, 60|BK-T44U-60|True|True|Blue|100|75|755.1508|1214.8500|60|CM |LB |27.90|4|T |M |U |3|35|2013-05-30 00:00:00.0000000|\N|\N
954|Touring-1000 Yellow, 46|BK-T79Y-46|True|True|Yellow|100|75|1481.9379|2384.0700|46|CM |LB |25.13|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
955|Touring-1000 Yellow, 50|BK-T79Y-50|True|True|Yellow|100|75|1481.9379|2384.0700|50|CM |LB |25.42|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
956|Touring-1000 Yellow, 54|BK-T79Y-54|True|True|Yellow|100|75|1481.9379|2384.0700|54|CM |LB |25.68|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
957|Touring-1000 Yellow, 60|BK-T79Y-60|True|True|Yellow|100|75|1481.9379|2384.0700|60|CM |LB |25.90|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
958|Touring-3000 Blue, 54|BK-T18U-54|True|True|Blue|100|75|461.4448|742.3500|54|CM |LB |29.68|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
959|Touring-3000 Blue, 58|BK-T18U-58|True|True|Blue|100|75|461.4448|742.3500|58|CM |LB |29.90|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
960|Touring-3000 Blue, 62|BK-T18U-62|True|True|Blue|100|75|461.4448|742.3500|62|CM |LB |30.00|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
961|Touring-3000 Yellow, 44|BK-T18Y-44|True|True|Yellow|100|75|461.4448|742.3500|44|CM |LB |28.77|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
962|Touring-3000 Yellow, 50|BK-T18Y-50|True|True|Yellow|100|75|461.4448|742.3500|50|CM |LB |29.13|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
963|Touring-3000 Yellow, 54|BK-T18Y-54|True|True|Yellow|100|75|461.4448|742.3500|54|CM |LB |29.42|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
964|Touring-3000 Yellow, 58|BK-T18Y-58|True|True|Yellow|100|75|461.4448|742.3500|58|CM |LB |29.79|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
965|Touring-3000 Yellow, 62|BK-T18Y-62|True|True|Yellow|100|75|461.4448|742.3500|62|CM |LB |30.00|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
966|Touring-1000 Blue, 46|BK-T79U-46|True|True|Blue|100|75|1481.9379|2384.0700|46|CM |LB |25.13|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
967|Touring-1000 Blue, 50|BK-T79U-50|True|True|Blue|100|75|1481.9379|2384.0700|50|CM |LB |25.42|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
968|Touring-1000 Blue, 54|BK-T79U-54|True|True|Blue|100|75|1481.9379|2384.0700|54|CM |LB |25.68|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
969|Touring-1000 Blue, 60|BK-T79U-60|True|True|Blue|100|75|1481.9379|2384.0700|60|CM |LB |25.90|4|T |H |U |3|34|2013-05-30 00:00:00.0000000|\N|\N
970|Touring-2000 Blue, 46|BK-T44U-46|True|True|Blue|100|75|755.1508|1214.8500|46|CM |LB |27.13|4|T |M |U |3|35|2013-05-30 00:00:00.0000000|\N|\N
971|Touring-2000 Blue, 50|BK-T44U-50|True|True|Blue|100|75|755.1508|1214.8500|50|CM |LB |27.42|4|T |M |U |3|35|2013-05-30 00:00:00.0000000|\N|\N
972|Touring-2000 Blue, 54|BK-T44U-54|True|True|Blue|100|75|755.1508|1214.8500|54|CM |LB |27.68|4|T |M |U |3|35|2013-05-30 00:00:00.0000000|\N|\N
973|Road-350-W Yellow, 40|BK-R79Y-40|True|True|Yellow|100|75|1082.5100|1700.9900|40|CM |LB |15.35|4|R |M |W |2|27|2013-05-30 00:00:00.0000000|\N|\N
974|Road-350-W Yellow, 42|BK-R79Y-42|True|True|Yellow|100|75|1082.5100|1700.9900|42|CM |LB |15.77|4|R |M |W |2|27|2013-05-30 00:00:00.0000000|\N|\N
975|Road-350-W Yellow, 44|BK-R79Y-44|True|True|Yellow|100|75|1082.5100|1700.9900|44|CM |LB |16.13|4|R |M |W |2|27|2013-05-30 00:00:00.0000000|\N|\N
976|Road-350-W Yellow, 48|BK-R79Y-48|True|True|Yellow|100|75|1082.5100|1700.9900|48|CM |LB |16.42|4|R |M |W |2|27|2013-05-30 00:00:00.0000000|\N|\N
977|Road-750 Black, 58|BK-R19B-58|True|True|Black|100|75|343.6496|539.9900|58|CM |LB |20.79|4|R |L |U |2|31|2013-05-30 00:00:00.0000000|\N|\N
978|Touring-3000 Blue, 44|BK-T18U-44|True|True|Blue|100|75|461.4448|742.3500|44|CM |LB |28.77|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
979|Touring-3000 Blue, 50|BK-T18U-50|True|True|Blue|100|75|461.4448|742.3500|50|CM |LB |29.13|4|T |L |U |3|36|2013-05-30 00:00:00.0000000|\N|\N
980|Mountain-400-W Silver, 38|BK-M38S-38|True|True|Silver|100|75|419.7784|769.4900|38|CM |LB |26.35|4|M |M |W |1|22|2013-05-30 00:00:00.0000000|\N|\N
981|Mountain-400-W Silver, 40|BK-M38S-40|True|True|Silver|100|75|419.7784|769.4900|40|CM |LB |26.77|4|M |M |W |1|22|2013-05-30 00:00:00.0000000|\N|\N
982|Mountain-400-W Silver, 42|BK-M38S-42|True|True|Silver|100|75|419.7784|769.4900|42|CM |LB |27.13|4|M |M |W |1|22|2013-05-30 00:00:00.0000000|\N|\N
983|Mountain-400-W Silver, 46|BK-M38S-46|True|True|Silver|100|75|419.7784|769.4900|46|CM |LB |27.42|4|M |M |W |1|22|2013-05-30 00:00:00.0000000|\N|\N
984|Mountain-500 Silver, 40|BK-M18S-40|True|True|Silver|100|75|308.2179|564.9900|40|CM |LB |27.35|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
985|Mountain-500 Silver, 42|BK-M18S-42|True|True|Silver|100|75|308.2179|564.9900|42|CM |LB |27.77|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
986|Mountain-500 Silver, 44|BK-M18S-44|True|True|Silver|100|75|308.2179|564.9900|44|CM |LB |28.13|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
987|Mountain-500 Silver, 48|BK-M18S-48|True|True|Silver|100|75|308.2179|564.9900|48|CM |LB |28.42|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
988|Mountain-500 Silver, 52|BK-M18S-52|True|True|Silver|100|75|308.2179|564.9900|52|CM |LB |28.68|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
989|Mountain-500 Black, 40|BK-M18B-40|True|True|Black|100|75|294.5797|539.9900|40|CM |LB |27.35|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
990|Mountain-500 Black, 42|BK-M18B-42|True|True|Black|100|75|294.5797|539.9900|42|CM |LB |27.77|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
991|Mountain-500 Black, 44|BK-M18B-44|True|True|Black|100|75|294.5797|539.9900|44|CM |LB |28.13|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
992|Mountain-500 Black, 48|BK-M18B-48|True|True|Black|100|75|294.5797|539.9900|48|CM |LB |28.42|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
993|Mountain-500 Black, 52|BK-M18B-52|True|True|Black|100|75|294.5797|539.9900|52|CM |LB |28.68|4|M |L |U |1|23|2013-05-30 00:00:00.0000000|\N|\N
994|LL Bottom Bracket|BB-7421|True|True|\N|500|375|23.9716|53.9900|\N|\N|G  |223.00|1|\N|L |\N|5|95|2013-05-30 00:00:00.0000000|\N|\N
995|ML Bottom Bracket|BB-8107|True|True|\N|500|375|44.9506|101.2400|\N|\N|G  |168.00|1|\N|M |\N|5|96|2013-05-30 00:00:00.0000000|\N|\N
996|HL Bottom Bracket|BB-9108|True|True|\N|500|375|53.9416|121.4900|\N|\N|G  |170.00|1|\N|H |\N|5|97|2013-05-30 00:00:00.0000000|\N|\N
997|Road-750 Black, 44|BK-R19B-44|True|True|Black|100|75|343.6496|539.9900|44|CM |LB |19.77|4|R |L |U |2|31|2013-05-30 00:00:00.0000000|\N|\N
998|Road-750 Black, 48|BK-R19B-48|True|True|Black|100|75|343.6496|539.9900|48|CM |LB |20.13|4|R |L |U |2|31|2013-05-30 00:00:00.0000000|\N|\N
999|Road-750 Black, 52|BK-R19B-52|True|True|Black|100|75|343.6496|539.9900|52|CM |LB |20.42|4|R |L |U |2|31|2013-05-30 00:00:00.0000000|\N|\N
